div_dpto;departamento;div_mun;municipio;ano;mes;area_geo;proy;casos;tasa;porcentaje;mun_dep;concat;CambioCasos;CambioPor;Indicador;PDET;CATEGORIA
70;Sucre;70230;Chalán;2023;Julio;Total;4761;0;0.0;0.0;Chalán-Sucre;70230-Julio-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70230;Chalán;2022;Julio;Total;4715;0;0.0;0.0;Chalán-Sucre;70230-Julio-2022;F;F;MAYOR;PDET;6
70;Sucre;70230;Chalán;2023;Febrero;Total;4761;0;0.0;0.0;Chalán-Sucre;70230-Febrero-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70230;Chalán;2022;Febrero;Total;4715;0;0.0;0.0;Chalán-Sucre;70230-Febrero-2022;F;F;MAYOR;PDET;6
70;Sucre;70230;Chalán;2023;Enero;Total;4761;0;0.0;0.0;Chalán-Sucre;70230-Enero-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70230;Chalán;2022;Enero;Total;4715;0;0.0;0.0;Chalán-Sucre;70230-Enero-2022;F;F;MAYOR;PDET;6
70;Sucre;70230;Chalán;2023;Diciembre;Total;4761;0;0.0;;Chalán-Sucre;70230-Diciembre-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70230;Chalán;2022;Diciembre;Total;4715;0;0.0;0.0;Chalán-Sucre;70230-Diciembre-2022;F;F;MAYOR;PDET;6
70;Sucre;70230;Chalán;2023;Agosto;Total;4761;0;0.0;0.0;Chalán-Sucre;70230-Agosto-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70230;Chalán;2022;Agosto;Total;4715;0;0.0;0.0;Chalán-Sucre;70230-Agosto-2022;F;F;MAYOR;PDET;6
70;Sucre;70230;Chalán;2023;Abril;Total;4761;0;0.0;0.0;Chalán-Sucre;70230-Abril-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70230;Chalán;2022;Abril;Total;4715;0;0.0;0.0;Chalán-Sucre;70230-Abril-2022;F;F;MAYOR;PDET;6
70;Sucre;70221;Coveñas;2023;Septiembre;Total;20185;1;4.954173891503592;0.0884955752212389;Coveñas-Sucre;70221-Septiembre-2023;1.0;100.0;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2022;Septiembre;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Septiembre-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Octubre;Total;20185;0;0.0;;Coveñas-Sucre;70221-Octubre-2023;0.0;0.0;IGUAL;N/A;4
70;Sucre;70221;Coveñas;2022;Octubre;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Octubre-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Noviembre;Total;20185;0;0.0;;Coveñas-Sucre;70221-Noviembre-2023;0.0;0.0;IGUAL;N/A;4
70;Sucre;70221;Coveñas;2022;Noviembre;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Noviembre-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Mayo;Total;20185;1;4.954173891503592;0.0892857142857142;Coveñas-Sucre;70221-Mayo-2023;1.0;100.0;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2022;Mayo;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Mayo-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Marzo;Total;20185;0;0.0;0.0;Coveñas-Sucre;70221-Marzo-2023;-1.0;-100.0;MENOR;N/A;4
70;Sucre;70221;Coveñas;2022;Marzo;Total;19992;1;5.002000800320128;0.0924214417744916;Coveñas-Sucre;70221-Marzo-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Junio;Total;20185;0;0.0;0.0;Coveñas-Sucre;70221-Junio-2023;0.0;0.0;IGUAL;N/A;4
70;Sucre;70221;Coveñas;2022;Junio;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Junio-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Julio;Total;20185;2;9.908347783007184;0.163265306122449;Coveñas-Sucre;70221-Julio-2023;2.0;200.0;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2022;Julio;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Julio-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Febrero;Total;20185;1;4.954173891503592;0.1026694045174538;Coveñas-Sucre;70221-Febrero-2023;1.0;100.0;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2022;Febrero;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Febrero-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Enero;Total;20185;1;4.954173891503592;0.0905797101449275;Coveñas-Sucre;70221-Enero-2023;0.0;0.0;IGUAL;N/A;4
70;Sucre;70221;Coveñas;2022;Enero;Total;19992;1;5.002000800320128;0.0860585197934595;Coveñas-Sucre;70221-Enero-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Diciembre;Total;20185;0;0.0;;Coveñas-Sucre;70221-Diciembre-2023;-1.0;-100.0;MENOR;N/A;4
70;Sucre;70221;Coveñas;2022;Diciembre;Total;19992;1;5.002000800320128;0.0830564784053156;Coveñas-Sucre;70221-Diciembre-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Agosto;Total;20185;0;0.0;0.0;Coveñas-Sucre;70221-Agosto-2023;-1.0;-100.0;MENOR;N/A;4
70;Sucre;70221;Coveñas;2022;Agosto;Total;19992;1;5.002000800320128;0.0920810313075506;Coveñas-Sucre;70221-Agosto-2022;F;F;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2023;Abril;Total;20185;1;4.954173891503592;0.0964320154291224;Coveñas-Sucre;70221-Abril-2023;1.0;100.0;MAYOR;N/A;4
70;Sucre;70221;Coveñas;2022;Abril;Total;19992;0;0.0;0.0;Coveñas-Sucre;70221-Abril-2022;F;F;MAYOR;N/A;4
70;Sucre;70215;Corozal;2023;Septiembre;Total;73282;3;4.093774733222347;0.2654867256637168;Corozal-Sucre;70215-Septiembre-2023;2.0;200.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Septiembre;Total;72582;1;1.3777520597393291;0.091491308325709;Corozal-Sucre;70215-Septiembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Octubre;Total;73282;0;0.0;;Corozal-Sucre;70215-Octubre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70215;Corozal;2022;Octubre;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Octubre-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Noviembre;Total;73282;0;0.0;;Corozal-Sucre;70215-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70215;Corozal;2022;Noviembre;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Noviembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Mayo;Total;73282;3;4.093774733222347;0.2678571428571428;Corozal-Sucre;70215-Mayo-2023;1.0;50.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Mayo;Total;72582;2;2.7555041194786587;0.1697792869269949;Corozal-Sucre;70215-Mayo-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Marzo;Total;73282;1;1.3645915777407822;0.0930232558139534;Corozal-Sucre;70215-Marzo-2023;1.0;100.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Marzo;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Marzo-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Junio;Total;73282;3;4.093774733222347;0.2624671916010498;Corozal-Sucre;70215-Junio-2023;3.0;300.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Junio;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Junio-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Julio;Total;73282;4;5.458366310963129;0.326530612244898;Corozal-Sucre;70215-Julio-2023;3.0;300.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Julio;Total;72582;1;1.3777520597393291;0.0836120401337792;Corozal-Sucre;70215-Julio-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Febrero;Total;73282;3;4.093774733222347;0.3080082135523614;Corozal-Sucre;70215-Febrero-2023;3.0;300.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Febrero;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Febrero-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Enero;Total;73282;1;1.3645915777407822;0.0905797101449275;Corozal-Sucre;70215-Enero-2023;1.0;100.0;MAYOR;N/A;6
70;Sucre;70215;Corozal;2022;Enero;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Enero-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Diciembre;Total;73282;0;0.0;;Corozal-Sucre;70215-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70215;Corozal;2022;Diciembre;Total;72582;0;0.0;0.0;Corozal-Sucre;70215-Diciembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Agosto;Total;73282;0;0.0;0.0;Corozal-Sucre;70215-Agosto-2023;-1.0;-100.0;MENOR;N/A;6
70;Sucre;70215;Corozal;2022;Agosto;Total;72582;1;1.3777520597393291;0.0920810313075506;Corozal-Sucre;70215-Agosto-2022;F;F;MAYOR;N/A;6
70;Sucre;70215;Corozal;2023;Abril;Total;73282;2;2.7291831554815644;0.1928640308582449;Corozal-Sucre;70215-Abril-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70215;Corozal;2022;Abril;Total;72582;2;2.7555041194786587;0.1762114537444934;Corozal-Sucre;70215-Abril-2022;F;F;MAYOR;N/A;6
70;Sucre;70204;Coloso;2023;Septiembre;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Septiembre-2023;-1.0;-100.0;MENOR;PDET;6
70;Sucre;70204;Coloso;2022;Septiembre;Total;8943;1;11.181930001118191;0.091491308325709;Coloso-Sucre;70204-Septiembre-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Octubre;Total;9030;0;0.0;;Coloso-Sucre;70204-Octubre-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Octubre;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Octubre-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Noviembre;Total;9030;0;0.0;;Coloso-Sucre;70204-Noviembre-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Noviembre;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Noviembre-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Mayo;Total;9030;1;11.07419712070875;0.0892857142857142;Coloso-Sucre;70204-Mayo-2023;1.0;100.0;MAYOR;PDET;6
70;Sucre;70204;Coloso;2022;Mayo;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Mayo-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Marzo;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Marzo-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Marzo;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Marzo-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Junio;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Junio-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Junio;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Junio-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Julio;Total;9030;1;11.07419712070875;0.0816326530612245;Coloso-Sucre;70204-Julio-2023;1.0;100.0;MAYOR;PDET;6
70;Sucre;70204;Coloso;2022;Julio;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Julio-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Febrero;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Febrero-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Febrero;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Febrero-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Enero;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Enero-2023;-1.0;-100.0;MENOR;PDET;6
70;Sucre;70204;Coloso;2022;Enero;Total;8943;1;11.181930001118191;0.0860585197934595;Coloso-Sucre;70204-Enero-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Diciembre;Total;9030;0;0.0;;Coloso-Sucre;70204-Diciembre-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Diciembre;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Diciembre-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Agosto;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Agosto-2023;0.0;0.0;IGUAL;PDET;6
70;Sucre;70204;Coloso;2022;Agosto;Total;8943;0;0.0;0.0;Coloso-Sucre;70204-Agosto-2022;F;F;MAYOR;PDET;6
70;Sucre;70204;Coloso;2023;Abril;Total;9030;0;0.0;0.0;Coloso-Sucre;70204-Abril-2023;-2.0;-100.0;MENOR;PDET;6
70;Sucre;70204;Coloso;2022;Abril;Total;8943;2;22.363860002236382;0.1762114537444934;Coloso-Sucre;70204-Abril-2022;F;F;MAYOR;PDET;6
70;Sucre;70124;Caimito;2023;Septiembre;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Septiembre;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Septiembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Octubre;Total;16577;0;0.0;;Caimito-Sucre;70124-Octubre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Octubre;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Octubre-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Noviembre;Total;16577;0;0.0;;Caimito-Sucre;70124-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Noviembre;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Noviembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Mayo;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Mayo-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Mayo;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Mayo-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Marzo;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Marzo-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Marzo;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Marzo-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Junio;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Junio-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Junio;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Junio-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Julio;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Julio-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Julio;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Julio-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Febrero;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Febrero-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Febrero;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Febrero-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Enero;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Enero-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Enero;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Enero-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Diciembre;Total;16577;0;0.0;;Caimito-Sucre;70124-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Diciembre;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Diciembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Agosto;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Agosto-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Agosto;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Agosto-2022;F;F;MAYOR;N/A;6
70;Sucre;70124;Caimito;2023;Abril;Total;16577;0;0.0;0.0;Caimito-Sucre;70124-Abril-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70124;Caimito;2022;Abril;Total;16419;0;0.0;0.0;Caimito-Sucre;70124-Abril-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Septiembre;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Septiembre;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Septiembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Octubre;Total;11340;0;0.0;;Buenavista-Sucre;70110-Octubre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Octubre;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Octubre-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Noviembre;Total;11340;0;0.0;;Buenavista-Sucre;70110-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Noviembre;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Noviembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Mayo;Total;11340;1;8.818342151675486;0.0892857142857142;Buenavista-Sucre;70110-Mayo-2023;1.0;100.0;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2022;Mayo;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Mayo-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Marzo;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Marzo-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Marzo;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Marzo-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Junio;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Junio-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Junio;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Junio-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Julio;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Julio-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Julio;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Julio-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Febrero;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Febrero-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Febrero;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Febrero-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Enero;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Enero-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Enero;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Enero-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Diciembre;Total;11340;0;0.0;;Buenavista-Sucre;70110-Diciembre-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Diciembre;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Diciembre-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Agosto;Total;11340;0;0.0;0.0;Buenavista-Sucre;70110-Agosto-2023;0.0;0.0;IGUAL;N/A;6
70;Sucre;70110;Buenavista;2022;Agosto;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Agosto-2022;F;F;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2023;Abril;Total;11340;1;8.818342151675486;0.0964320154291224;Buenavista-Sucre;70110-Abril-2023;1.0;100.0;MAYOR;N/A;6
70;Sucre;70110;Buenavista;2022;Abril;Total;11232;0;0.0;0.0;Buenavista-Sucre;70110-Abril-2022;F;F;MAYOR;N/A;6
70;Sucre;70001;Sincelejo;2023;Septiembre;Total;304026;10;3.2891923717050515;0.8849557522123894;Sincelejo-Sucre;70001-Septiembre-2023;2.0;25.0;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Septiembre;Total;301126;8;2.656695204000983;0.7319304666056725;Sincelejo-Sucre;70001-Septiembre-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Octubre;Total;304026;0;0.0;;Sincelejo-Sucre;70001-Octubre-2023;-5.0;-100.0;MENOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Octubre;Total;301126;5;1.6604345025006144;0.4351610095735422;Sincelejo-Sucre;70001-Octubre-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Noviembre;Total;304026;0;0.0;;Sincelejo-Sucre;70001-Noviembre-2023;-8.0;-100.0;MENOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Noviembre;Total;301126;8;2.656695204000983;0.7339449541284404;Sincelejo-Sucre;70001-Noviembre-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Mayo;Total;304026;26;8.551900166433134;2.321428571428572;Sincelejo-Sucre;70001-Mayo-2023;19.0;271.42857142857144;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Mayo;Total;301126;7;2.32460830350086;0.5942275042444821;Sincelejo-Sucre;70001-Mayo-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Marzo;Total;304026;9;2.9602731345345465;0.8372093023255814;Sincelejo-Sucre;70001-Marzo-2023;2.0;28.57142857142857;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Marzo;Total;301126;7;2.32460830350086;0.6469500924214419;Sincelejo-Sucre;70001-Marzo-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Junio;Total;304026;11;3.618111608875557;0.9623797025371827;Sincelejo-Sucre;70001-Junio-2023;7.0;175.0;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Junio;Total;301126;4;1.3283476020004914;0.3875968992248062;Sincelejo-Sucre;70001-Junio-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Julio;Total;304026;14;4.604869320387072;1.1428571428571428;Sincelejo-Sucre;70001-Julio-2023;10.0;250.0;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Julio;Total;301126;4;1.3283476020004914;0.334448160535117;Sincelejo-Sucre;70001-Julio-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Febrero;Total;304026;13;4.275950083216567;1.3347022587268993;Sincelejo-Sucre;70001-Febrero-2023;9.0;225.0;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Febrero;Total;301126;4;1.3283476020004914;0.3864734299516908;Sincelejo-Sucre;70001-Febrero-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Enero;Total;304026;15;4.933788557557578;1.358695652173913;Sincelejo-Sucre;70001-Enero-2023;4.0;36.36363636363637;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Enero;Total;301126;11;3.652955905501351;0.9466437177280552;Sincelejo-Sucre;70001-Enero-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Diciembre;Total;304026;0;0.0;;Sincelejo-Sucre;70001-Diciembre-2023;-6.0;-100.0;MENOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Diciembre;Total;301126;6;1.9925214030007372;0.4983388704318937;Sincelejo-Sucre;70001-Diciembre-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Agosto;Total;304026;7;2.302434660193536;0.6086956521739131;Sincelejo-Sucre;70001-Agosto-2023;-1.0;-12.5;MENOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Agosto;Total;301126;8;2.656695204000983;0.7366482504604052;Sincelejo-Sucre;70001-Agosto-2022;F;F;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2023;Abril;Total;304026;11;3.618111608875557;1.0607521697203472;Sincelejo-Sucre;70001-Abril-2023;2.0;22.22222222222222;MAYOR;N/A;2
70;Sucre;70001;Sincelejo;2022;Abril;Total;301126;9;2.988782104501106;0.7929515418502203;Sincelejo-Sucre;70001-Abril-2022;F;F;MAYOR;N/A;2
68;Santander;68895;Zapatoca;2023;Septiembre;Total;9815;0;0.0;0.0;Zapatoca-Santander;68895-Septiembre-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Septiembre;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Septiembre-2022;F;F;MAYOR;N/A;6
68;Santander;68895;Zapatoca;2023;Octubre;Total;9815;0;0.0;;Zapatoca-Santander;68895-Octubre-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Octubre;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Octubre-2022;F;F;MAYOR;N/A;6
68;Santander;68895;Zapatoca;2023;Noviembre;Total;9815;0;0.0;;Zapatoca-Santander;68895-Noviembre-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Noviembre;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Noviembre-2022;F;F;MAYOR;N/A;6
68;Santander;68895;Zapatoca;2023;Mayo;Total;9815;0;0.0;0.0;Zapatoca-Santander;68895-Mayo-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Mayo;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Mayo-2022;F;F;MAYOR;N/A;6
68;Santander;68895;Zapatoca;2023;Marzo;Total;9815;0;0.0;0.0;Zapatoca-Santander;68895-Marzo-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Marzo;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Marzo-2022;F;F;MAYOR;N/A;6
68;Santander;68895;Zapatoca;2023;Junio;Total;9815;0;0.0;0.0;Zapatoca-Santander;68895-Junio-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Junio;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Junio-2022;F;F;MAYOR;N/A;6
68;Santander;68895;Zapatoca;2023;Julio;Total;9815;0;0.0;0.0;Zapatoca-Santander;68895-Julio-2023;0.0;0.0;IGUAL;N/A;6
68;Santander;68895;Zapatoca;2022;Julio;Total;9746;0;0.0;0.0;Zapatoca-Santander;68895-Julio-2022;F;F;MAYOR;N/A;6
