div_dpto;departamento;div_mun;municipio;casos;mes;ano;prueba;CambioCasos;CambioPor;Indicador;población;PDET;CATEGORIA
8;Atlántico;8001;Barranquilla;264;Enero - Septiembre;2023;8001-Enero - Septiembre-2023;-6.0;-2.2222222222222223;MENOR;1312473;N/A;ESP
8;Atlántico;8001;Barranquilla;270;Enero - Septiembre;2022;8001-Enero - Septiembre-2022;F;F;MAYOR;1312473;N/A;ESP
76;Valle del Cauca;76895;Zarzal;10;Enero - Septiembre;2023;76895-Enero - Septiembre-2023;-6.0;-37.5;MENOR;42940;N/A;5
76;Valle del Cauca;76895;Zarzal;16;Enero - Septiembre;2022;76895-Enero - Septiembre-2022;F;F;MAYOR;42940;N/A;5
76;Valle del Cauca;76892;Yumbo;42;Enero - Septiembre;2023;76892-Enero - Septiembre-2023;-6.0;-12.5;MENOR;111474;N/A;1
76;Valle del Cauca;76892;Yumbo;48;Enero - Septiembre;2022;76892-Enero - Septiembre-2022;F;F;MAYOR;111474;N/A;1
76;Valle del Cauca;76890;Yotoco;5;Enero - Septiembre;2023;76890-Enero - Septiembre-2023;-1.0;-16.666666666666664;MENOR;16400;N/A;6
76;Valle del Cauca;76890;Yotoco;6;Enero - Septiembre;2022;76890-Enero - Septiembre-2022;F;F;MAYOR;16400;N/A;6
76;Valle del Cauca;76869;Vijes;0;Enero - Septiembre;2023;76869-Enero - Septiembre-2023;-3.0;-100.0;MENOR;13046;N/A;6
76;Valle del Cauca;76869;Vijes;3;Enero - Septiembre;2022;76869-Enero - Septiembre-2022;F;F;MAYOR;13046;N/A;6
76;Valle del Cauca;76863;Versalles;2;Enero - Septiembre;2023;76863-Enero - Septiembre-2023;0.0;0.0;IGUAL;7037;N/A;6
76;Valle del Cauca;76863;Versalles;2;Enero - Septiembre;2022;76863-Enero - Septiembre-2022;F;F;MAYOR;7037;N/A;6
76;Valle del Cauca;76845;Ulloa;1;Enero - Septiembre;2023;76845-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;5449;N/A;6
76;Valle del Cauca;76845;Ulloa;3;Enero - Septiembre;2022;76845-Enero - Septiembre-2022;F;F;MAYOR;5449;N/A;6
76;Valle del Cauca;76834;Tuluá;94;Enero - Septiembre;2023;76834-Enero - Septiembre-2023;16.0;20.51282051282051;MAYOR;221604;N/A;2
76;Valle del Cauca;76834;Tuluá;78;Enero - Septiembre;2022;76834-Enero - Septiembre-2022;F;F;MAYOR;221604;N/A;2
76;Valle del Cauca;76828;Trujillo;9;Enero - Septiembre;2023;76828-Enero - Septiembre-2023;-2.0;-18.181818181818183;MENOR;19220;N/A;6
76;Valle del Cauca;76828;Trujillo;11;Enero - Septiembre;2022;76828-Enero - Septiembre-2022;F;F;MAYOR;19220;N/A;6
76;Valle del Cauca;76823;Toro;12;Enero - Septiembre;2023;76823-Enero - Septiembre-2023;-8.0;-40.0;MENOR;14570;N/A;6
76;Valle del Cauca;76823;Toro;20;Enero - Septiembre;2022;76823-Enero - Septiembre-2022;F;F;MAYOR;14570;N/A;6
76;Valle del Cauca;76736;Sevilla;17;Enero - Septiembre;2023;76736-Enero - Septiembre-2023;0.0;0.0;IGUAL;41670;N/A;6
76;Valle del Cauca;76736;Sevilla;17;Enero - Septiembre;2022;76736-Enero - Septiembre-2022;F;F;MAYOR;41670;N/A;6
76;Valle del Cauca;76670;San Pedro;5;Enero - Septiembre;2023;76670-Enero - Septiembre-2023;3.0;150.0;MAYOR;17420;N/A;6
76;Valle del Cauca;76670;San Pedro;2;Enero - Septiembre;2022;76670-Enero - Septiembre-2022;F;F;MAYOR;17420;N/A;6
76;Valle del Cauca;76622;Roldanillo;19;Enero - Septiembre;2023;76622-Enero - Septiembre-2023;16.0;533.3333333333333;MAYOR;37248;N/A;6
76;Valle del Cauca;76622;Roldanillo;3;Enero - Septiembre;2022;76622-Enero - Septiembre-2022;F;F;MAYOR;37248;N/A;6
76;Valle del Cauca;76616;Riofrío;8;Enero - Septiembre;2023;76616-Enero - Septiembre-2023;-2.0;-20.0;MENOR;15657;N/A;6
76;Valle del Cauca;76616;Riofrío;10;Enero - Septiembre;2022;76616-Enero - Septiembre-2022;F;F;MAYOR;15657;N/A;6
76;Valle del Cauca;76606;Restrepo;5;Enero - Septiembre;2023;76606-Enero - Septiembre-2023;-5.0;-50.0;MENOR;15496;N/A;6
76;Valle del Cauca;76606;Restrepo;10;Enero - Septiembre;2022;76606-Enero - Septiembre-2022;F;F;MAYOR;15496;N/A;6
76;Valle del Cauca;76563;Pradera;25;Enero - Septiembre;2023;76563-Enero - Septiembre-2023;8.0;47.05882352941176;MAYOR;48770;PDET;6
76;Valle del Cauca;76563;Pradera;17;Enero - Septiembre;2022;76563-Enero - Septiembre-2022;F;F;MAYOR;48770;PDET;6
76;Valle del Cauca;76520;Palmira;81;Enero - Septiembre;2023;76520-Enero - Septiembre-2023;6.0;8.0;MAYOR;358806;N/A;1
76;Valle del Cauca;76520;Palmira;75;Enero - Septiembre;2022;76520-Enero - Septiembre-2022;F;F;MAYOR;358806;N/A;1
76;Valle del Cauca;76497;Obando;15;Enero - Septiembre;2023;76497-Enero - Septiembre-2023;2.0;15.384615384615383;MAYOR;12193;N/A;6
76;Valle del Cauca;76497;Obando;13;Enero - Septiembre;2022;76497-Enero - Septiembre-2022;F;F;MAYOR;12193;N/A;6
76;Valle del Cauca;76403;La Victoria;3;Enero - Septiembre;2023;76403-Enero - Septiembre-2023;0.0;0.0;IGUAL;12016;N/A;6
76;Valle del Cauca;76403;La Victoria;3;Enero - Septiembre;2022;76403-Enero - Septiembre-2022;F;F;MAYOR;12016;N/A;6
76;Valle del Cauca;76400;La Unión;21;Enero - Septiembre;2023;76400-Enero - Septiembre-2023;-10.0;-32.25806451612903;MENOR;34933;N/A;6
76;Valle del Cauca;76400;La Unión;31;Enero - Septiembre;2022;76400-Enero - Septiembre-2022;F;F;MAYOR;34933;N/A;6
76;Valle del Cauca;76377;La Cumbre;3;Enero - Septiembre;2023;76377-Enero - Septiembre-2023;1.0;50.0;MAYOR;16716;N/A;6
76;Valle del Cauca;76377;La Cumbre;2;Enero - Septiembre;2022;76377-Enero - Septiembre-2022;F;F;MAYOR;16716;N/A;6
76;Valle del Cauca;76364;Jamundí;89;Enero - Septiembre;2023;76364-Enero - Septiembre-2023;14.0;18.666666666666668;MAYOR;169280;N/A;2
76;Valle del Cauca;76364;Jamundí;75;Enero - Septiembre;2022;76364-Enero - Septiembre-2022;F;F;MAYOR;169280;N/A;2
76;Valle del Cauca;76318;Guacarí;17;Enero - Septiembre;2023;76318-Enero - Septiembre-2023;4.0;30.76923076923077;MAYOR;34000;N/A;6
76;Valle del Cauca;76318;Guacarí;13;Enero - Septiembre;2022;76318-Enero - Septiembre-2022;F;F;MAYOR;34000;N/A;6
76;Valle del Cauca;76306;Ginebra;5;Enero - Septiembre;2023;76306-Enero - Septiembre-2023;4.0;400.0;MAYOR;23340;N/A;6
76;Valle del Cauca;76306;Ginebra;1;Enero - Septiembre;2022;76306-Enero - Septiembre-2022;F;F;MAYOR;23340;N/A;6
76;Valle del Cauca;76275;Florida;26;Enero - Septiembre;2023;76275-Enero - Septiembre-2023;-8.0;-23.52941176470588;MENOR;58689;PDET;6
76;Valle del Cauca;76275;Florida;34;Enero - Septiembre;2022;76275-Enero - Septiembre-2022;F;F;MAYOR;58689;PDET;6
76;Valle del Cauca;76250;El Dovio;1;Enero - Septiembre;2023;76250-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;8724;N/A;6
76;Valle del Cauca;76250;El Dovio;3;Enero - Septiembre;2022;76250-Enero - Septiembre-2022;F;F;MAYOR;8724;N/A;6
76;Valle del Cauca;76248;El Cerrito;19;Enero - Septiembre;2023;76248-Enero - Septiembre-2023;-6.0;-24.0;MENOR;57851;N/A;5
76;Valle del Cauca;76248;El Cerrito;25;Enero - Septiembre;2022;76248-Enero - Septiembre-2022;F;F;MAYOR;57851;N/A;5
76;Valle del Cauca;76246;El Cairo;6;Enero - Septiembre;2023;76246-Enero - Septiembre-2023;2.0;50.0;MAYOR;6588;N/A;6
76;Valle del Cauca;76246;El Cairo;4;Enero - Septiembre;2022;76246-Enero - Septiembre-2022;F;F;MAYOR;6588;N/A;6
76;Valle del Cauca;76243;El Águila;8;Enero - Septiembre;2023;76243-Enero - Septiembre-2023;-16.0;-66.66666666666666;MENOR;8670;N/A;6
76;Valle del Cauca;76243;El Águila;24;Enero - Septiembre;2022;76243-Enero - Septiembre-2022;F;F;MAYOR;8670;N/A;6
76;Valle del Cauca;76233;Dagua;18;Enero - Septiembre;2023;76233-Enero - Septiembre-2023;-1.0;-5.263157894736842;MENOR;49631;N/A;6
76;Valle del Cauca;76233;Dagua;19;Enero - Septiembre;2022;76233-Enero - Septiembre-2022;F;F;MAYOR;49631;N/A;6
76;Valle del Cauca;76147;Cartago;83;Enero - Septiembre;2023;76147-Enero - Septiembre-2023;10.0;13.6986301369863;MAYOR;139026;N/A;3
76;Valle del Cauca;76147;Cartago;73;Enero - Septiembre;2022;76147-Enero - Septiembre-2022;F;F;MAYOR;139026;N/A;3
76;Valle del Cauca;76130;Candelaria;42;Enero - Septiembre;2023;76130-Enero - Septiembre-2023;-1.0;-2.3255813953488373;MENOR;95413;N/A;3
76;Valle del Cauca;76130;Candelaria;43;Enero - Septiembre;2022;76130-Enero - Septiembre-2022;F;F;MAYOR;95413;N/A;3
76;Valle del Cauca;76126;Calima;4;Enero - Septiembre;2023;76126-Enero - Septiembre-2023;1.0;33.33333333333333;MAYOR;18495;N/A;6
76;Valle del Cauca;76126;Calima;3;Enero - Septiembre;2022;76126-Enero - Septiembre-2022;F;F;MAYOR;18495;N/A;6
76;Valle del Cauca;76122;Caicedonia;17;Enero - Septiembre;2023;76122-Enero - Septiembre-2023;7.0;70.0;MAYOR;28879;N/A;6
76;Valle del Cauca;76122;Caicedonia;10;Enero - Septiembre;2022;76122-Enero - Septiembre-2022;F;F;MAYOR;28879;N/A;6
76;Valle del Cauca;76113;Bugalagrande;16;Enero - Septiembre;2023;76113-Enero - Septiembre-2023;6.0;60.0;MAYOR;24772;N/A;5
76;Valle del Cauca;76113;Bugalagrande;10;Enero - Septiembre;2022;76113-Enero - Septiembre-2022;F;F;MAYOR;24772;N/A;5
76;Valle del Cauca;76111;Guadalajara de Buga;59;Enero - Septiembre;2023;76111-Enero - Septiembre-2023;2.0;3.508771929824561;MAYOR;130564;N/A;2
76;Valle del Cauca;76111;Guadalajara de Buga;57;Enero - Septiembre;2022;76111-Enero - Septiembre-2022;F;F;MAYOR;130564;N/A;2
76;Valle del Cauca;76109;Buenaventura;90;Enero - Septiembre;2023;76109-Enero - Septiembre-2023;-10.0;-10.0;MENOR;315743;PDET;1
76;Valle del Cauca;76109;Buenaventura;100;Enero - Septiembre;2022;76109-Enero - Septiembre-2022;F;F;MAYOR;315743;PDET;1
76;Valle del Cauca;76100;Bolívar;4;Enero - Septiembre;2023;76100-Enero - Septiembre-2023;1.0;33.33333333333333;MAYOR;15911;N/A;6
76;Valle del Cauca;76100;Bolívar;3;Enero - Septiembre;2022;76100-Enero - Septiembre-2022;F;F;MAYOR;15911;N/A;6
76;Valle del Cauca;76054;Argelia;1;Enero - Septiembre;2023;76054-Enero - Septiembre-2023;1.0;100.0;MAYOR;5242;N/A;6
76;Valle del Cauca;76054;Argelia;0;Enero - Septiembre;2022;76054-Enero - Septiembre-2022;F;F;MAYOR;5242;N/A;6
76;Valle del Cauca;76041;Ansermanuevo;35;Enero - Septiembre;2023;76041-Enero - Septiembre-2023;0.0;0.0;IGUAL;17533;N/A;6
76;Valle del Cauca;76041;Ansermanuevo;35;Enero - Septiembre;2022;76041-Enero - Septiembre-2022;F;F;MAYOR;17533;N/A;6
76;Valle del Cauca;76036;Andalucía;13;Enero - Septiembre;2023;76036-Enero - Septiembre-2023;10.0;333.33333333333337;MAYOR;22878;N/A;6
76;Valle del Cauca;76036;Andalucía;3;Enero - Septiembre;2022;76036-Enero - Septiembre-2022;F;F;MAYOR;22878;N/A;6
76;Valle del Cauca;76020;Alcalá;16;Enero - Septiembre;2023;76020-Enero - Septiembre-2023;4.0;33.33333333333333;MAYOR;14477;N/A;6
76;Valle del Cauca;76020;Alcalá;12;Enero - Septiembre;2022;76020-Enero - Septiembre-2022;F;F;MAYOR;14477;N/A;6
76;Valle del Cauca;76001;Cali;756;Enero - Septiembre;2023;76001-Enero - Septiembre-2023;37.0;5.146036161335188;MAYOR;2280907;N/A;ESP
76;Valle del Cauca;76001;Cali;719;Enero - Septiembre;2022;76001-Enero - Septiembre-2022;F;F;MAYOR;2280907;N/A;ESP
73;Tolima;73873;Villarrica;0;Enero - Septiembre;2023;73873-Enero - Septiembre-2023;0.0;0.0;IGUAL;4985;N/A;6
73;Tolima;73873;Villarrica;0;Enero - Septiembre;2022;73873-Enero - Septiembre-2022;F;F;MAYOR;4985;N/A;6
73;Tolima;73870;Villahermosa;2;Enero - Septiembre;2023;73870-Enero - Septiembre-2023;-3.0;-60.0;MENOR;9233;N/A;6
73;Tolima;73870;Villahermosa;5;Enero - Septiembre;2022;73870-Enero - Septiembre-2022;F;F;MAYOR;9233;N/A;6
73;Tolima;73861;Venadillo;2;Enero - Septiembre;2023;73861-Enero - Septiembre-2023;0.0;0.0;IGUAL;12787;N/A;6
73;Tolima;73861;Venadillo;2;Enero - Septiembre;2022;73861-Enero - Septiembre-2022;F;F;MAYOR;12787;N/A;6
73;Tolima;73854;Valle de San Juan;2;Enero - Septiembre;2023;73854-Enero - Septiembre-2023;1.0;100.0;MAYOR;5387;N/A;6
73;Tolima;73854;Valle de San Juan;1;Enero - Septiembre;2022;73854-Enero - Septiembre-2022;F;F;MAYOR;5387;N/A;6
73;Tolima;73770;Suárez;0;Enero - Septiembre;2023;73770-Enero - Septiembre-2023;0.0;0.0;IGUAL;3791;N/A;6
73;Tolima;73770;Suárez;0;Enero - Septiembre;2022;73770-Enero - Septiembre-2022;F;F;MAYOR;3791;N/A;6
73;Tolima;73686;Santa Isabel;1;Enero - Septiembre;2023;73686-Enero - Septiembre-2023;0.0;0.0;IGUAL;5702;N/A;6
73;Tolima;73686;Santa Isabel;1;Enero - Septiembre;2022;73686-Enero - Septiembre-2022;F;F;MAYOR;5702;N/A;6
73;Tolima;73678;San Luis;6;Enero - Septiembre;2023;73678-Enero - Septiembre-2023;5.0;500.0;MAYOR;13519;N/A;6
73;Tolima;73678;San Luis;1;Enero - Septiembre;2022;73678-Enero - Septiembre-2022;F;F;MAYOR;13519;N/A;6
73;Tolima;73675;San Antonio;6;Enero - Septiembre;2023;73675-Enero - Septiembre-2023;4.0;200.0;MAYOR;12634;N/A;6
73;Tolima;73675;San Antonio;2;Enero - Septiembre;2022;73675-Enero - Septiembre-2022;F;F;MAYOR;12634;N/A;6
73;Tolima;73671;Saldaña;2;Enero - Septiembre;2023;73671-Enero - Septiembre-2023;0.0;0.0;IGUAL;14546;N/A;6
73;Tolima;73671;Saldaña;2;Enero - Septiembre;2022;73671-Enero - Septiembre-2022;F;F;MAYOR;14546;N/A;6
73;Tolima;73624;Rovira;10;Enero - Septiembre;2023;73624-Enero - Septiembre-2023;-4.0;-28.57142857142857;MENOR;21600;N/A;6
73;Tolima;73624;Rovira;14;Enero - Septiembre;2022;73624-Enero - Septiembre-2022;F;F;MAYOR;21600;N/A;6
73;Tolima;73622;Roncesvalles;0;Enero - Septiembre;2023;73622-Enero - Septiembre-2023;0.0;0.0;IGUAL;5507;N/A;6
73;Tolima;73622;Roncesvalles;0;Enero - Septiembre;2022;73622-Enero - Septiembre-2022;F;F;MAYOR;5507;N/A;6
73;Tolima;73616;Rioblanco;8;Enero - Septiembre;2023;73616-Enero - Septiembre-2023;1.0;14.285714285714285;MAYOR;22732;PDET;6
73;Tolima;73616;Rioblanco;7;Enero - Septiembre;2022;73616-Enero - Septiembre-2022;F;F;MAYOR;22732;PDET;6
73;Tolima;73585;Purificación;3;Enero - Septiembre;2023;73585-Enero - Septiembre-2023;3.0;300.0;MAYOR;23657;N/A;6
73;Tolima;73585;Purificación;0;Enero - Septiembre;2022;73585-Enero - Septiembre-2022;F;F;MAYOR;23657;N/A;6
73;Tolima;73563;Prado;1;Enero - Septiembre;2023;73563-Enero - Septiembre-2023;-1.0;-50.0;MENOR;8458;N/A;6
73;Tolima;73563;Prado;2;Enero - Septiembre;2022;73563-Enero - Septiembre-2022;F;F;MAYOR;8458;N/A;6
73;Tolima;73555;Planadas;7;Enero - Septiembre;2023;73555-Enero - Septiembre-2023;-5.0;-41.66666666666667;MENOR;25930;PDET;6
73;Tolima;73555;Planadas;12;Enero - Septiembre;2022;73555-Enero - Septiembre-2022;F;F;MAYOR;25930;PDET;6
73;Tolima;73547;Piedras;0;Enero - Septiembre;2023;73547-Enero - Septiembre-2023;0.0;0.0;IGUAL;6796;N/A;6
73;Tolima;73547;Piedras;0;Enero - Septiembre;2022;73547-Enero - Septiembre-2022;F;F;MAYOR;6796;N/A;6
73;Tolima;73520;Palocabildo;2;Enero - Septiembre;2023;73520-Enero - Septiembre-2023;-1.0;-33.33333333333333;MENOR;9866;N/A;6
73;Tolima;73520;Palocabildo;3;Enero - Septiembre;2022;73520-Enero - Septiembre-2022;F;F;MAYOR;9866;N/A;6
73;Tolima;73504;Ortega;1;Enero - Septiembre;2023;73504-Enero - Septiembre-2023;-1.0;-50.0;MENOR;34494;N/A;6
73;Tolima;73504;Ortega;2;Enero - Septiembre;2022;73504-Enero - Septiembre-2022;F;F;MAYOR;34494;N/A;6
73;Tolima;73483;Natagaima;1;Enero - Septiembre;2023;73483-Enero - Septiembre-2023;-1.0;-50.0;MENOR;14746;N/A;6
73;Tolima;73483;Natagaima;2;Enero - Septiembre;2022;73483-Enero - Septiembre-2022;F;F;MAYOR;14746;N/A;6
73;Tolima;73461;Murillo;1;Enero - Septiembre;2023;73461-Enero - Septiembre-2023;-1.0;-50.0;MENOR;4164;N/A;6
73;Tolima;73461;Murillo;2;Enero - Septiembre;2022;73461-Enero - Septiembre-2022;F;F;MAYOR;4164;N/A;6
73;Tolima;73449;Melgar;10;Enero - Septiembre;2023;73449-Enero - Septiembre-2023;1.0;11.11111111111111;MAYOR;37880;N/A;5
73;Tolima;73449;Melgar;9;Enero - Septiembre;2022;73449-Enero - Septiembre-2022;F;F;MAYOR;37880;N/A;5
73;Tolima;73443;Mariquita;20;Enero - Septiembre;2023;73443-Enero - Septiembre-2023;9.0;81.81818181818183;MAYOR;38535;N/A;6
73;Tolima;73443;Mariquita;11;Enero - Septiembre;2022;73443-Enero - Septiembre-2022;F;F;MAYOR;38535;N/A;6
73;Tolima;73411;Líbano;7;Enero - Septiembre;2023;73411-Enero - Septiembre-2023;1.0;16.666666666666664;MAYOR;36414;N/A;6
73;Tolima;73411;Líbano;6;Enero - Septiembre;2022;73411-Enero - Septiembre-2022;F;F;MAYOR;36414;N/A;6
73;Tolima;73408;Lérida;7;Enero - Septiembre;2023;73408-Enero - Septiembre-2023;0.0;0.0;IGUAL;18711;N/A;6
73;Tolima;73408;Lérida;7;Enero - Septiembre;2022;73408-Enero - Septiembre-2022;F;F;MAYOR;18711;N/A;6
73;Tolima;73352;Icononzo;1;Enero - Septiembre;2023;73352-Enero - Septiembre-2023;1.0;100.0;MAYOR;11953;N/A;6
73;Tolima;73352;Icononzo;0;Enero - Septiembre;2022;73352-Enero - Septiembre-2022;F;F;MAYOR;11953;N/A;6
73;Tolima;73349;Honda;11;Enero - Septiembre;2023;73349-Enero - Septiembre-2023;2.0;22.22222222222222;MAYOR;24666;N/A;6
73;Tolima;73349;Honda;9;Enero - Septiembre;2022;73349-Enero - Septiembre-2022;F;F;MAYOR;24666;N/A;6
73;Tolima;73347;Herveo;2;Enero - Septiembre;2023;73347-Enero - Septiembre-2023;1.0;100.0;MAYOR;7250;N/A;6
73;Tolima;73347;Herveo;1;Enero - Septiembre;2022;73347-Enero - Septiembre-2022;F;F;MAYOR;7250;N/A;6
73;Tolima;73319;Guamo;10;Enero - Septiembre;2023;73319-Enero - Septiembre-2023;4.0;66.66666666666666;MAYOR;32938;N/A;6
73;Tolima;73319;Guamo;6;Enero - Septiembre;2022;73319-Enero - Septiembre-2022;F;F;MAYOR;32938;N/A;6
73;Tolima;73283;Fresno;23;Enero - Septiembre;2023;73283-Enero - Septiembre-2023;17.0;283.33333333333337;MAYOR;31349;N/A;6
73;Tolima;73283;Fresno;6;Enero - Septiembre;2022;73283-Enero - Septiembre-2022;F;F;MAYOR;31349;N/A;6
73;Tolima;73275;Flandes;20;Enero - Septiembre;2023;73275-Enero - Septiembre-2023;11.0;122.22222222222224;MAYOR;28766;N/A;6
73;Tolima;73275;Flandes;9;Enero - Septiembre;2022;73275-Enero - Septiembre-2022;F;F;MAYOR;28766;N/A;6
73;Tolima;73270;Falan;2;Enero - Septiembre;2023;73270-Enero - Septiembre-2023;1.0;100.0;MAYOR;7423;N/A;6
73;Tolima;73270;Falan;1;Enero - Septiembre;2022;73270-Enero - Septiembre-2022;F;F;MAYOR;7423;N/A;6
73;Tolima;73268;Espinal;33;Enero - Septiembre;2023;73268-Enero - Septiembre-2023;7.0;26.923076923076923;MAYOR;71383;N/A;3
73;Tolima;73268;Espinal;26;Enero - Septiembre;2022;73268-Enero - Septiembre-2022;F;F;MAYOR;71383;N/A;3
73;Tolima;73236;Dolores;1;Enero - Septiembre;2023;73236-Enero - Septiembre-2023;-1.0;-50.0;MENOR;8226;N/A;6
73;Tolima;73236;Dolores;2;Enero - Septiembre;2022;73236-Enero - Septiembre-2022;F;F;MAYOR;8226;N/A;6
73;Tolima;73226;Cunday;2;Enero - Septiembre;2023;73226-Enero - Septiembre-2023;1.0;100.0;MAYOR;8414;N/A;6
73;Tolima;73226;Cunday;1;Enero - Septiembre;2022;73226-Enero - Septiembre-2022;F;F;MAYOR;8414;N/A;6
73;Tolima;73217;Coyaima;5;Enero - Septiembre;2023;73217-Enero - Septiembre-2023;4.0;400.0;MAYOR;22604;N/A;6
73;Tolima;73217;Coyaima;1;Enero - Septiembre;2022;73217-Enero - Septiembre-2022;F;F;MAYOR;22604;N/A;6
73;Tolima;73200;Coello;1;Enero - Septiembre;2023;73200-Enero - Septiembre-2023;0.0;0.0;IGUAL;8364;N/A;6
73;Tolima;73200;Coello;1;Enero - Septiembre;2022;73200-Enero - Septiembre-2022;F;F;MAYOR;8364;N/A;6
73;Tolima;73168;Chaparral;9;Enero - Septiembre;2023;73168-Enero - Septiembre-2023;-5.0;-35.714285714285715;MENOR;51005;PDET;6
73;Tolima;73168;Chaparral;14;Enero - Septiembre;2022;73168-Enero - Septiembre-2022;F;F;MAYOR;51005;PDET;6
73;Tolima;73152;Casabianca;3;Enero - Septiembre;2023;73152-Enero - Septiembre-2023;0.0;0.0;IGUAL;6329;N/A;6
73;Tolima;73152;Casabianca;3;Enero - Septiembre;2022;73152-Enero - Septiembre-2022;F;F;MAYOR;6329;N/A;6
73;Tolima;73148;Carmen de Apicalá;2;Enero - Septiembre;2023;73148-Enero - Septiembre-2023;2.0;200.0;MAYOR;10503;N/A;6
73;Tolima;73148;Carmen de Apicalá;0;Enero - Septiembre;2022;73148-Enero - Septiembre-2022;F;F;MAYOR;10503;N/A;6
73;Tolima;73124;Cajamarca;0;Enero - Septiembre;2023;73124-Enero - Septiembre-2023;-2.0;-100.0;MENOR;18535;N/A;6
73;Tolima;73124;Cajamarca;2;Enero - Septiembre;2022;73124-Enero - Septiembre-2022;F;F;MAYOR;18535;N/A;6
73;Tolima;73067;Ataco;1;Enero - Septiembre;2023;73067-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;19214;PDET;6
73;Tolima;73067;Ataco;3;Enero - Septiembre;2022;73067-Enero - Septiembre-2022;F;F;MAYOR;19214;PDET;6
73;Tolima;73055;Armero;2;Enero - Septiembre;2023;73055-Enero - Septiembre-2023;-3.0;-60.0;MENOR;12099;N/A;6
73;Tolima;73055;Armero;5;Enero - Septiembre;2022;73055-Enero - Septiembre-2022;F;F;MAYOR;12099;N/A;6
73;Tolima;73043;Anzoátegui;6;Enero - Septiembre;2023;73043-Enero - Septiembre-2023;3.0;100.0;MAYOR;10057;N/A;6
73;Tolima;73043;Anzoátegui;3;Enero - Septiembre;2022;73043-Enero - Septiembre-2022;F;F;MAYOR;10057;N/A;6
73;Tolima;73030;Ambalema;3;Enero - Septiembre;2023;73030-Enero - Septiembre-2023;-2.0;-40.0;MENOR;6594;N/A;6
73;Tolima;73030;Ambalema;5;Enero - Septiembre;2022;73030-Enero - Septiembre-2022;F;F;MAYOR;6594;N/A;6
73;Tolima;73026;Alvarado;2;Enero - Septiembre;2023;73026-Enero - Septiembre-2023;1.0;100.0;MAYOR;8759;N/A;6
73;Tolima;73026;Alvarado;1;Enero - Septiembre;2022;73026-Enero - Septiembre-2022;F;F;MAYOR;8759;N/A;6
73;Tolima;73024;Alpujarra;0;Enero - Septiembre;2023;73024-Enero - Septiembre-2023;-1.0;-100.0;MENOR;4481;N/A;6
73;Tolima;73024;Alpujarra;1;Enero - Septiembre;2022;73024-Enero - Septiembre-2022;F;F;MAYOR;4481;N/A;6
73;Tolima;73001;Ibagué;48;Enero - Septiembre;2023;73001-Enero - Septiembre-2023;-5.0;-9.433962264150944;MENOR;543949;N/A;1
73;Tolima;73001;Ibagué;53;Enero - Septiembre;2022;73001-Enero - Septiembre-2022;F;F;MAYOR;543949;N/A;1
70;Sucre;70823;Tolú Viejo;12;Enero - Septiembre;2023;70823-Enero - Septiembre-2023;10.0;500.0;MAYOR;22828;PDET;6
70;Sucre;70823;Tolú Viejo;2;Enero - Septiembre;2022;70823-Enero - Septiembre-2022;F;F;MAYOR;22828;PDET;6
70;Sucre;70820;Santiago de Tolú;16;Enero - Septiembre;2023;70820-Enero - Septiembre-2023;11.0;220.00000000000003;MAYOR;34943;N/A;6
70;Sucre;70820;Santiago de Tolú;5;Enero - Septiembre;2022;70820-Enero - Septiembre-2022;F;F;MAYOR;34943;N/A;6
70;Sucre;70771;Sucre;1;Enero - Septiembre;2023;70771-Enero - Septiembre-2023;-2.0;-66.66666666666666;MENOR;31560;N/A;6
70;Sucre;70771;Sucre;3;Enero - Septiembre;2022;70771-Enero - Septiembre-2022;F;F;MAYOR;31560;N/A;6
70;Sucre;70742;San Luis de Sincé;12;Enero - Septiembre;2023;70742-Enero - Septiembre-2023;10.0;500.0;MAYOR;32675;N/A;6
70;Sucre;70742;San Luis de Sincé;2;Enero - Septiembre;2022;70742-Enero - Septiembre-2022;F;F;MAYOR;32675;N/A;6
70;Sucre;70717;San Pedro;4;Enero - Septiembre;2023;70717-Enero - Septiembre-2023;1.0;33.33333333333333;MAYOR;19675;N/A;6
70;Sucre;70717;San Pedro;3;Enero - Septiembre;2022;70717-Enero - Septiembre-2022;F;F;MAYOR;19675;N/A;6
70;Sucre;70713;San Onofre;14;Enero - Septiembre;2023;70713-Enero - Septiembre-2023;2.0;16.666666666666664;MAYOR;52346;PDET;6
70;Sucre;70713;San Onofre;12;Enero - Septiembre;2022;70713-Enero - Septiembre-2022;F;F;MAYOR;52346;PDET;6
70;Sucre;70708;San Marcos;4;Enero - Septiembre;2023;70708-Enero - Septiembre-2023;-10.0;-71.42857142857143;MENOR;62044;N/A;6
70;Sucre;70708;San Marcos;14;Enero - Septiembre;2022;70708-Enero - Septiembre-2022;F;F;MAYOR;62044;N/A;6
70;Sucre;70702;San Juan de Betulia;2;Enero - Septiembre;2023;70702-Enero - Septiembre-2023;2.0;200.0;MAYOR;14534;N/A;6
70;Sucre;70702;San Juan de Betulia;0;Enero - Septiembre;2022;70702-Enero - Septiembre-2022;F;F;MAYOR;14534;N/A;6
