DEPARTAMENTO;MUNICIPIO;AÑO;CONCAT;CODIGO_DANE;CASOS;POBLACIÓN;TASA;PORCENTAJE;Mun_Dep;CAMBIO;CamPORC;CAMBIOConteo;CamCasos;CamCasosPorc;PDET;CATEGORIA
TOLIMA;ALVARADO;2023;73026-2023;73026;1;8779;11.390818999886092;0.0131061598951507;ALVARADO - TOLIMA;Menor;0.22781637999773352;Igual;0.0;0.0;N/A;6
TOLIMA;ALVARADO;2022;73026-2022;73026;1;8759;11.416828405069072;0.0074393691414968;ALVARADO - TOLIMA;Mayor;inf;Mayor;1.0;inf;N/A;6
TOLIMA;ALVARADO;2021;73026-2021;73026;0;8739;0.0;0.0;ALVARADO - TOLIMA;Menor;100.0;Menor;1.0;100.0;N/A;6
TOLIMA;ALVARADO;2020;73026-2020;73026;1;8715;11.474469305794608;0.0071669175087794;ALVARADO - TOLIMA;Menor;0.05737234652896461;Igual;0.0;0.0;N/A;6
TOLIMA;ALVARADO;2019;73026-2019;73026;1;8710;11.48105625717566;0.0079013906447534;ALVARADO - TOLIMA;Mayor;inf;Mayor;1.0;inf;N/A;6
TOLIMA;ALVARADO;2018;73026-2018;73026;0;8697;0.0;0.0;ALVARADO - TOLIMA;Menor;100.0;Menor;3.0;100.0;N/A;6
TOLIMA;ALVARADO;2017;73026-2017;73026;3;8700;34.48275862068965;0.024836493087176;ALVARADO - TOLIMA;Menor;24.8793103448276;Menor;1.0;25.0;N/A;6
TOLIMA;ALVARADO;2016;73026-2016;73026;4;8714;45.90314436538903;0.0328839197632357;ALVARADO - TOLIMA;Mayor;inf;Mayor;4.0;inf;N/A;6
TOLIMA;ALVARADO;2015;73026-2015;73026;0;8724;0.0;0.0;ALVARADO - TOLIMA;Menor;100.0;Menor;3.0;100.0;N/A;6
TOLIMA;ALVARADO;2014;73026-2014;73026;3;8719;34.407615552242234;0.0231517209445902;ALVARADO - TOLIMA;Menor;24.78495240279848;Menor;1.0;25.0;N/A;6
TOLIMA;ALVARADO;2013;73026-2013;73026;4;8744;45.74565416285453;0.0267183220893727;ALVARADO - TOLIMA;Mayor;100.34309240622139;Mayor;2.0;100.0;N/A;6
TOLIMA;ALVARADO;2012;73026-2012;73026;2;8759;22.833656810138145;0.0124742718143828;ALVARADO - TOLIMA;Menor;59.954332686379715;Menor;3.0;60.0;N/A;6
TOLIMA;ALVARADO;2011;73026-2011;73026;5;8769;57.01904436081651;0.0316395621084604;ALVARADO - TOLIMA;Mayor;398.40346675789704;Mayor;4.0;400.0;N/A;6
TOLIMA;ALVARADO;2010;73026-2010;73026;1;8741;11.440338634023568;0.0197122018529469;ALVARADO - TOLIMA;NA;NA;NA;NA;NA;N/A;6
TOLIMA;ALPUJARRA;2023;73024-2023;73024;0;4491;0.0;0.0;ALPUJARRA - TOLIMA;Menor;100.0;Menor;1.0;100.0;N/A;6
TOLIMA;ALPUJARRA;2022;73024-2022;73024;1;4481;22.31644722160232;0.0074393691414968;ALPUJARRA - TOLIMA;Mayor;inf;Mayor;1.0;inf;N/A;6
TOLIMA;ALPUJARRA;2021;73024-2021;73024;0;4470;0.0;0.0;ALPUJARRA - TOLIMA;Menor;100.0;Menor;2.0;100.0;N/A;6
TOLIMA;ALPUJARRA;2020;73024-2020;73024;2;4458;44.86316733961417;0.0143338350175589;ALPUJARRA - TOLIMA;Mayor;inf;Mayor;2.0;inf;N/A;6
TOLIMA;ALPUJARRA;2019;73024-2019;73024;0;4493;0.0;0.0;ALPUJARRA - TOLIMA;Menor;100.0;Menor;1.0;100.0;N/A;6
TOLIMA;ALPUJARRA;2018;73024-2018;73024;1;4544;22.007042253521128;0.0078945290913397;ALPUJARRA - TOLIMA;Mayor;inf;Mayor;1.0;inf;N/A;6
TOLIMA;ALPUJARRA;2017;73024-2017;73024;0;4535;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2016;73024-2016;73024;0;4558;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2015;73024-2015;73024;0;4582;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2014;73024-2014;73024;0;4644;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2013;73024-2013;73024;0;4712;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2012;73024-2012;73024;0;4776;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2011;73024-2011;73024;0;4854;0.0;0.0;ALPUJARRA - TOLIMA;Mayor;nan;Igual;0.0;nan;N/A;6
TOLIMA;ALPUJARRA;2010;73024-2010;73024;0;4973;0.0;0.0;ALPUJARRA - TOLIMA;NA;NA;NA;NA;NA;N/A;6
TOLIMA;IBAGUÉ (CT);2023;73001-2023;73001;36;545210;6.602960327213368;0.471821756225426;IBAGUÉ (CT) - TOLIMA;Menor;53.952901704777126;Menor;42.0;53.84615384615385;N/A;1
TOLIMA;IBAGUÉ (CT);2022;73001-2022;73001;78;543949;14.339579629707933;0.5802707930367506;IBAGUÉ (CT) - TOLIMA;Menor;14.478747088421898;Menor;13.0;14.285714285714292;N/A;1
TOLIMA;IBAGUÉ (CT);2021;73001-2021;73001;91;542724;16.76727028839705;0.6559504072659121;IBAGUÉ (CT) - TOLIMA;Mayor;20.970489604292425;Mayor;16.0;21.33333333333333;N/A;1
TOLIMA;IBAGUÉ (CT);2020;73001-2020;73001;75;541101;13.860628607228596;0.5375188131584605;IBAGUÉ (CT) - TOLIMA;Mayor;1.7877097008679073;Mayor;2.0;2.7397260273972535;N/A;1
TOLIMA;IBAGUÉ (CT);2019;73001-2019;73001;73;536087;13.617192731776743;0.5768015170670038;IBAGUÉ (CT) - TOLIMA;Menor;12.047050335432019;Menor;9.0;10.975609756097555;N/A;1
TOLIMA;IBAGUÉ (CT);2018;73001-2018;73001;82;529635;15.482360493547445;0.6473513854898555;IBAGUÉ (CT) - TOLIMA;Menor;10.665759137253659;Menor;9.0;9.890109890109883;N/A;1
TOLIMA;IBAGUÉ (CT);2017;73001-2017;73001;91;525076;17.330824490169043;0.7533736236443415;IBAGUÉ (CT) - TOLIMA;Menor;8.819556357055689;Menor;8.0;8.080808080808083;N/A;1
TOLIMA;IBAGUÉ (CT);2016;73001-2016;73001;99;520856;19.007172807839403;0.8138770141400855;IBAGUÉ (CT) - TOLIMA;Menor;4.639537737803096;Menor;4.0;3.8834951456310733;N/A;1
TOLIMA;IBAGUÉ (CT);2015;73001-2015;73001;103;516759;19.93192184364472;0.826645264847512;IBAGUÉ (CT) - TOLIMA;Mayor;11.087749928336805;Mayor;11.0;11.956521739130437;N/A;1
TOLIMA;IBAGUÉ (CT);2014;73001-2014;73001;92;512749;17.942502081915325;0.7099861089674332;IBAGUÉ (CT) - TOLIMA;Menor;1.8236447911370988;Menor;1.0;1.0752688172043037;N/A;1
TOLIMA;IBAGUÉ (CT);2013;73001-2013;73001;93;508870;18.275787529231437;0.6212009885779173;IBAGUÉ (CT) - TOLIMA;Menor;18.350412357347025;Menor;20.0;17.69911504424779;N/A;1
TOLIMA;IBAGUÉ (CT);2012;73001-2012;73001;113;504843;22.38319636005649;0.7047963575126301;IBAGUÉ (CT) - TOLIMA;Mayor;2.8300468815020707;Mayor;4.0;3.6697247706422047;N/A;1
TOLIMA;IBAGUÉ (CT);2011;73001-2011;73001;109;500754;21.76717509994928;0.6897424539644371;IBAGUÉ (CT) - TOLIMA;Mayor;227.44955153083703;Mayor;76.0;230.3030303030303;N/A;1
TOLIMA;IBAGUÉ (CT);2010;73001-2010;73001;33;496428;6.647489666175155;0.6505026611472502;IBAGUÉ (CT) - TOLIMA;NA;NA;NA;NA;NA;N/A;1
SUCRE;TOLÚ VIEJO;2023;70823-2023;70823;9;23049;39.04724716907458;0.1179554390563565;TOLÚ VIEJO - SUCRE;Mayor;78.27411167512693;Mayor;4.0;80.0;PDET;6
SUCRE;TOLÚ VIEJO;2022;70823-2022;70823;5;22828;21.902926230944452;0.037196845707484;TOLÚ VIEJO - SUCRE;Mayor;23.729630278605242;Mayor;1.0;25.0;PDET;6
SUCRE;TOLÚ VIEJO;2021;70823-2021;70823;4;22596;17.702248185519558;0.0288329849347653;TOLÚ VIEJO - SUCRE;Menor;34.239098365492424;Menor;2.0;33.33333333333333;PDET;6
SUCRE;TOLÚ VIEJO;2020;70823-2020;70823;6;22289;26.919108080218944;0.0430015050526768;TOLÚ VIEJO - SUCRE;Menor;1.9695814078693417;Igual;0.0;0.0;PDET;6
SUCRE;TOLÚ VIEJO;2019;70823-2019;70823;6;21850;27.45995423340961;0.0474083438685208;TOLÚ VIEJO - SUCRE;Mayor;inf;Mayor;6.0;inf;PDET;6
SUCRE;TOLÚ VIEJO;2018;70823-2018;70823;0;21339;0.0;0.0;TOLÚ VIEJO - SUCRE;Menor;100.0;Menor;1.0;100.0;PDET;6
SUCRE;TOLÚ VIEJO;2017;70823-2017;70823;1;20900;4.784688995215311;0.0082788310290586;TOLÚ VIEJO - SUCRE;Menor;1.4162679425837297;Igual;0.0;0.0;PDET;6
SUCRE;TOLÚ VIEJO;2016;70823-2016;70823;1;20604;4.8534265191225;0.0082209799408089;TOLÚ VIEJO - SUCRE;Mayor;inf;Mayor;1.0;inf;PDET;6
SUCRE;TOLÚ VIEJO;2015;70823-2015;70823;0;20311;0.0;0.0;TOLÚ VIEJO - SUCRE;Menor;100.0;Menor;1.0;100.0;PDET;6
SUCRE;TOLÚ VIEJO;2014;70823-2014;70823;1;20072;4.982064567556796;0.0077172403148634;TOLÚ VIEJO - SUCRE;Menor;0.8569151056197768;Igual;0.0;0.0;PDET;6
SUCRE;TOLÚ VIEJO;2013;70823-2013;70823;1;19900;5.025125628140704;0.0066795805223431;TOLÚ VIEJO - SUCRE;Menor;50.5929648241206;Menor;1.0;50.0;PDET;6
SUCRE;TOLÚ VIEJO;2012;70823-2012;70823;2;19664;10.17087062652563;0.0124742718143828;TOLÚ VIEJO - SUCRE;Mayor;97.70138323840524;Mayor;1.0;100.0;PDET;6
SUCRE;TOLÚ VIEJO;2011;70823-2011;70823;1;19438;5.14456219775697;0.006327912421692;TOLÚ VIEJO - SUCRE;Menor;1.2449840518572017;Igual;0.0;0.0;PDET;6
SUCRE;TOLÚ VIEJO;2010;70823-2010;70823;1;19196;5.209418628881017;0.0197122018529469;TOLÚ VIEJO - SUCRE;NA;NA;NA;NA;NA;PDET;6
SUCRE;SANTIAGO DE TOLÚ;2023;70820-2023;70820;12;35280;34.01360544217687;0.1572739187418086;SANTIAGO DE TOLÚ - SUCRE;Mayor;137.70748299319723;Mayor;7.0;140.0;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2022;70820-2022;70820;5;34943;14.309017542855509;0.037196845707484;SANTIAGO DE TOLÚ - SUCRE;Menor;38.13675128065707;Menor;3.0;37.5;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2021;70820-2021;70820;8;34587;23.13007777488652;0.0576659698695307;SANTIAGO DE TOLÚ - SUCRE;Menor;39.29777973493821;Menor;5.0;38.46153846153846;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2020;70820-2020;70820;13;34117;38.104170941173024;0.0931699276141331;SANTIAGO DE TOLÚ - SUCRE;Mayor;59.81365594864732;Mayor;5.0;62.5;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2019;70820-2019;70820;8;33553;23.842875450779363;0.0632111251580278;SANTIAGO DE TOLÚ - SUCRE;Menor;47.669656960629446;Menor;7.0;46.666666666666664;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2018;70820-2018;70820;15;32922;45.5622380171314;0.1184179363700955;SANTIAGO DE TOLÚ - SUCRE;Mayor;111.4218021817803;Mayor;8.0;114.28571428571428;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2017;70820-2017;70820;7;32482;21.550397143033067;0.0579518172034108;SANTIAGO DE TOLÚ - SUCRE;Mayor;15.528087350943096;Mayor;1.0;16.66666666666667;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2016;70820-2016;70820;6;32165;18.65381625990984;0.0493258796448536;SANTIAGO DE TOLÚ - SUCRE;Menor;0.1430125913259701;Igual;0.0;0.0;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2015;70820-2015;70820;6;32119;18.68053177247112;0.0481540930979133;SANTIAGO DE TOLÚ - SUCRE;Mayor;19.256514835455647;Mayor;1.0;20.0;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2014;70820-2014;70820;5;31920;15.664160401002505;0.038586201574317;SANTIAGO DE TOLÚ - SUCRE;Menor;28.91156462585036;Menor;2.0;28.57142857142857;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2013;70820-2013;70820;7;31768;22.03475195164946;0.0467570636564023;SANTIAGO DE TOLÚ - SUCRE;Menor;36.700167120716095;Menor;4.0;36.36363636363637;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2012;70820-2012;70820;11;31600;34.81012658227848;0.0686084949791056;SANTIAGO DE TOLÚ - SUCRE;Menor;0.468354430379776;Igual;0.0;0.0;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2011;70820-2011;70820;11;31452;34.97392852600789;0.0696070366386129;SANTIAGO DE TOLÚ - SUCRE;Mayor;118.87383950146256;Mayor;6.0;120.0;N/A;6
SUCRE;SANTIAGO DE TOLÚ;2010;70820-2010;70820;5;31291;15.979035505416894;0.0985610092647348;SANTIAGO DE TOLÚ - SUCRE;NA;NA;NA;NA;NA;N/A;6
SUCRE;SUCRE;2023;70771-2023;70771;1;31864;3.138337936228973;0.0131061598951507;SUCRE - SUCRE;Menor;66.98468491087121;Menor;2.0;66.66666666666666;N/A;6
SUCRE;SUCRE;2022;70771-2022;70771;3;31560;9.505703422053232;0.0223181074244904;SUCRE - SUCRE;Mayor;196.9486692015209;Mayor;2.0;200.0;N/A;6
SUCRE;SUCRE;2021;70771-2021;70771;1;31239;3.2011267966324146;0.0072082462336913;SUCRE - SUCRE;Menor;50.68023944428439;Menor;1.0;50.0;N/A;6
SUCRE;SUCRE;2020;70771-2020;70771;2;30814;6.490556240669825;0.0143338350175589;SUCRE - SUCRE;Menor;1.820601025507898;Igual;0.0;0.0;N/A;6
SUCRE;SUCRE;2019;70771-2019;70771;2;30253;6.610914620037683;0.0158027812895069;SUCRE - SUCRE;Menor;51.15856278716161;Menor;2.0;50.0;N/A;6
SUCRE;SUCRE;2018;70771-2018;70771;4;29552;13.53546291283162;0.0315781163653588;SUCRE - SUCRE;Mayor;inf;Mayor;4.0;inf;N/A;6
SUCRE;SUCRE;2017;70771-2017;70771;0;28955;0.0;0.0;SUCRE - SUCRE;Menor;100.0;Menor;2.0;100.0;N/A;6
SUCRE;SUCRE;2016;70771-2016;70771;2;28505;7.0163129275565685;0.0164419598816178;SUCRE - SUCRE;Menor;34.23609893001229;Menor;1.0;33.33333333333333;N/A;6
SUCRE;SUCRE;2015;70771-2015;70771;3;28119;10.66894270777766;0.0240770465489566;SUCRE - SUCRE;Mayor;195.92446388562894;Mayor;2.0;200.0;N/A;6
SUCRE;SUCRE;2014;70771-2014;70771;1;27737;3.6052925694920144;0.0077172403148634;SUCRE - SUCRE;Menor;66.96470418574467;Menor;2.0;66.66666666666666;N/A;6
SUCRE;SUCRE;2013;70771-2013;70771;3;27489;10.913456291607552;0.0200387415670295;SUCRE - SUCRE;Mayor;196.3330786860198;Mayor;2.0;200.0;N/A;6
SUCRE;SUCRE;2012;70771-2012;70771;1;27153;3.682834309284426;0.0062371359071914;SUCRE - SUCRE;Menor;1.281626339630975;Igual;0.0;0.0;N/A;6
SUCRE;SUCRE;2011;70771-2011;70771;1;26805;3.730647267300877;0.006327912421692;SUCRE - SUCRE;Menor;1.1975377728035994;Igual;0.0;0.0;N/A;6
SUCRE;SUCRE;2010;70771-2010;70771;1;26484;3.77586467301012;0.0197122018529469;SUCRE - SUCRE;NA;NA;NA;NA;NA;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2023;70742-2023;70742;11;32990;33.34343740527433;0.1441677588466579;SAN LUIS DE SINCÉ - SUCRE;Mayor;55.64240245961983;Mayor;4.0;57.14285714285714;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2022;70742-2022;70742;7;32675;21.42310635042081;0.0520755839904776;SAN LUIS DE SINCÉ - SUCRE;Menor;23.012496812037753;Menor;2.0;22.22222222222223;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2021;70742-2021;70742;9;32343;27.826732214080323;0.064874216103222;SAN LUIS DE SINCÉ - SUCRE;Mayor;77.55124756516088;Mayor;4.0;80.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2020;70742-2020;70742;5;31903;15.67250728771589;0.0358345875438973;SAN LUIS DE SINCÉ - SUCRE;Mayor;63.856063693069615;Mayor;2.0;66.66666666666666;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2019;70742-2019;70742;3;31365;9.564801530368245;0.0237041719342604;SAN LUIS DE SINCÉ - SUCRE;Mayor;194.33763749402198;Mayor;2.0;200.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2018;70742-2018;70742;1;30773;3.249601923764339;0.0078945290913397;SAN LUIS DE SINCÉ - SUCRE;Menor;50.4191986481656;Menor;1.0;50.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2017;70742-2017;70742;2;30515;6.554153694904145;0.0165576620581173;SAN LUIS DE SINCÉ - SUCRE;Mayor;0.2851056857283112;Igual;0.0;0.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2016;70742-2016;70742;2;30602;6.535520554212144;0.0164419598816178;SAN LUIS DE SINCÉ - SUCRE;Menor;49.96405463695183;Menor;2.0;50.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2015;70742-2015;70742;4;30624;13.061650992685475;0.0321027287319422;SAN LUIS DE SINCÉ - SUCRE;Mayor;100.65961337513059;Mayor;2.0;100.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2014;70742-2014;70742;2;30725;6.509357200976404;0.0154344806297268;SAN LUIS DE SINCÉ - SUCRE;Mayor;0.20829943043123933;Igual;0.0;0.0;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2013;70742-2013;70742;2;30789;6.495826431517751;0.0133591610446863;SAN LUIS DE SINCÉ - SUCRE;Mayor;inf;Mayor;2.0;inf;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2012;70742-2012;70742;0;30934;0.0;0.0;SAN LUIS DE SINCÉ - SUCRE;Mayor;nan;Igual;0.0;nan;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2011;70742-2011;70742;0;31014;0.0;0.0;SAN LUIS DE SINCÉ - SUCRE;Mayor;nan;Igual;0.0;nan;N/A;6
SUCRE;SAN LUIS DE SINCÉ;2010;70742-2010;70742;0;31110;0.0;0.0;SAN LUIS DE SINCÉ - SUCRE;NA;NA;NA;NA;NA;N/A;6
SUCRE;SAN PEDRO;2023;70717-2023;70717;3;19865;15.101938082053865;0.0393184796854521;SAN PEDRO - SUCRE;Menor;25.717342058897557;Menor;1.0;25.0;N/A;6
SUCRE;SAN PEDRO;2022;70717-2022;70717;4;19675;20.330368487928844;0.0297574765659872;SAN PEDRO - SUCRE;Menor;20.813214739517136;Menor;1.0;20.0;N/A;6
SUCRE;SAN PEDRO;2021;70717-2021;70717;5;19475;25.67394094993581;0.0360412311684567;SAN PEDRO - SUCRE;Menor;17.80059905862217;Menor;1.0;16.66666666666667;N/A;6
SUCRE;SAN PEDRO;2020;70717-2020;70717;6;19210;31.23373243102551;0.0430015050526768;SAN PEDRO - SUCRE;Mayor;195.47110879750136;Mayor;4.0;200.0;N/A;6
SUCRE;SAN PEDRO;2019;70717-2019;70717;2;18920;10.570824524312895;0.0158027812895069;SAN PEDRO - SUCRE;Mayor;96.51162790697674;Mayor;1.0;100.0;N/A;6
SUCRE;SAN PEDRO;2018;70717-2018;70717;1;18590;5.3792361484669176;0.0078945290913397;SAN PEDRO - SUCRE;Mayor;inf;Mayor;1.0;inf;N/A;6
SUCRE;SAN PEDRO;2017;70717-2017;70717;0;18382;0.0;0.0;SAN PEDRO - SUCRE;Menor;100.0;Menor;1.0;100.0;N/A;6
SUCRE;SAN PEDRO;2016;70717-2016;70717;1;18272;5.472854640980736;0.0082209799408089;SAN PEDRO - SUCRE;Menor;0.7826182136602284;Igual;0.0;0.0;N/A;6
SUCRE;SAN PEDRO;2015;70717-2015;70717;1;18129;5.516024049864857;0.0080256821829855;SAN PEDRO - SUCRE;Mayor;0.05516024049862267;Igual;0.0;0.0;N/A;6
SUCRE;SAN PEDRO;2014;70717-2014;70717;1;18139;5.51298307514196;0.0077172403148634;SAN PEDRO - SUCRE;Menor;50.22603230608081;Menor;1.0;50.0;N/A;6
SUCRE;SAN PEDRO;2013;70717-2013;70717;2;18057;11.07603699396356;0.0133591610446863;SAN PEDRO - SUCRE;Mayor;inf;Mayor;2.0;inf;N/A;6
SUCRE;SAN PEDRO;2012;70717-2012;70717;0;17965;0.0;0.0;SAN PEDRO - SUCRE;Menor;100.0;Menor;1.0;100.0;N/A;6
SUCRE;SAN PEDRO;2011;70717-2011;70717;1;17930;5.577244841048523;0.006327912421692;SAN PEDRO - SUCRE;Menor;0.3959843837144348;Igual;0.0;0.0;N/A;6
SUCRE;SAN PEDRO;2010;70717-2010;70717;1;17859;5.599417660563302;0.0197122018529469;SAN PEDRO - SUCRE;NA;NA;NA;NA;NA;N/A;6
SUCRE;SAN ONOFRE;2023;70713-2023;70713;11;52851;20.81322964560746;0.1441677588466579;SAN ONOFRE - SUCRE;Menor;42.6584568932122;Menor;8.0;42.10526315789474;PDET;6
SUCRE;SAN ONOFRE;2022;70713-2022;70713;19;52346;36.29694723570091;0.1413480136884392;SAN ONOFRE - SUCRE;Menor;24.77385091506514;Menor;6.0;24.0;PDET;6
SUCRE;SAN ONOFRE;2021;70713-2021;70713;25;51813;48.25043907899562;0.1802061558422835;SAN ONOFRE - SUCRE;Mayor;54.12698068052421;Mayor;9.0;56.25;PDET;6
SUCRE;SAN ONOFRE;2020;70713-2020;70713;16;51109;31.305640885166994;0.1146706801404715;SAN ONOFRE - SUCRE;Menor;49.07986031120079;Menor;15.0;48.38709677419355;PDET;6
SUCRE;SAN ONOFRE;2019;70713-2019;70713;31;50423;61.47988021339468;0.2449431099873578;SAN ONOFRE - SUCRE;Mayor;45.306233077686585;Mayor;10.0;47.61904761904762;PDET;6
SUCRE;SAN ONOFRE;2018;70713-2018;70713;21;49633;42.31055950677976;0.1657851109181337;SAN ONOFRE - SUCRE;Mayor;29.44651240102351;Mayor;5.0;31.25;PDET;6
SUCRE;SAN ONOFRE;2017;70713-2017;70713;16;48951;32.685746971461256;0.1324612964649391;SAN ONOFRE - SUCRE;Mayor;58.88541602827317;Mayor;6.0;60.0;PDET;6
SUCRE;SAN ONOFRE;2016;70713-2016;70713;10;48610;20.57189878625797;0.0822097994080894;SAN ONOFRE - SUCRE;Mayor;41.928468569077495;Mayor;3.0;42.85714285714286;PDET;6
SUCRE;SAN ONOFRE;2015;70713-2015;70713;7;48294;14.49455418892616;0.0561797752808988;SAN ONOFRE - SUCRE;Menor;72.12755207686254;Menor;18.0;72.0;PDET;6
SUCRE;SAN ONOFRE;2014;70713-2014;70713;25;48074;52.003161792236966;0.1929310078715851;SAN ONOFRE - SUCRE;Mayor;65.8415498328965;Mayor;10.0;66.66666666666666;PDET;6
SUCRE;SAN ONOFRE;2013;70713-2013;70713;15;47836;31.35713688435488;0.1001937078351479;SAN ONOFRE - SUCRE;Menor;0.5079856175265292;Igual;0.0;0.0;PDET;6
SUCRE;SAN ONOFRE;2012;70713-2012;70713;15;47593;31.51723993024184;0.0935570386078712;SAN ONOFRE - SUCRE;Menor;0.4748597482823129;Igual;0.0;0.0;PDET;6
SUCRE;SAN ONOFRE;2011;70713-2011;70713;15;47367;31.66761669516752;0.0949186863253812;SAN ONOFRE - SUCRE;Mayor;148.8177423100471;Mayor;9.0;150.0;PDET;6
SUCRE;SAN ONOFRE;2010;70713-2010;70713;6;47143;12.727234159896485;0.1182732111176818;SAN ONOFRE - SUCRE;NA;NA;NA;NA;NA;PDET;6
SUCRE;SAN MARCOS;2023;70708-2023;70708;2;62642;3.192746080904186;0.0262123197903014;SAN MARCOS - SUCRE;Menor;90.09546310781903;Menor;18.0;90.0;N/A;6
SUCRE;SAN MARCOS;2022;70708-2022;70708;20;62044;32.23518793114564;0.148787382829936;SAN MARCOS - SUCRE;Mayor;229.9378935379193;Mayor;14.0;233.33333333333331;N/A;6
SUCRE;SAN MARCOS;2021;70708-2021;70708;6;61412;9.770077509281574;0.043249477402148;SAN MARCOS - SUCRE;Menor;57.733248969489445;Menor;8.0;57.142857142857146;N/A;6
SUCRE;SAN MARCOS;2020;70708-2020;70708;14;60566;23.115279199550905;0.1003368451229126;SAN MARCOS - SUCRE;Mayor;36.96727536901895;Mayor;4.0;40.0;N/A;6
SUCRE;SAN MARCOS;2019;70708-2019;70708;10;59254;16.87649778917879;0.0790139064475347;SAN MARCOS - SUCRE;Menor;35.1132413001654;Menor;5.0;33.33333333333333;N/A;6
SUCRE;SAN MARCOS;2018;70708-2018;70708;15;57672;26.00915522263837;0.1184179363700955;SAN MARCOS - SUCRE;Mayor;144.79383409626857;Mayor;9.0;150.0;N/A;6
SUCRE;SAN MARCOS;2017;70708-2017;70708;6;56471;10.624922526606577;0.0496729861743521;SAN MARCOS - SUCRE;Menor;1.7088417063625627;Igual;0.0;0.0;N/A;6
SUCRE;SAN MARCOS;2016;70708-2016;70708;6;55506;10.809642200843152;0.0493258796448536;SAN MARCOS - SUCRE;Menor;54.4115812843518;Menor;7.0;53.84615384615385;N/A;6
SUCRE;SAN MARCOS;2015;70708-2015;70708;13;54826;23.711377813446177;0.1043338683788122;SAN MARCOS - SUCRE;Menor;8.335200712904722;Menor;1.0;7.142857142857139;N/A;6
SUCRE;SAN MARCOS;2014;70708-2014;70708;14;54122;25.867484571893133;0.1080413644080876;SAN MARCOS - SUCRE;Mayor;38.225490558368136;Mayor;4.0;40.0;N/A;6
SUCRE;SAN MARCOS;2013;70708-2013;70708;10;53436;18.71397559697582;0.0667958052234319;SAN MARCOS - SUCRE;Menor;29.503117213649432;Menor;4.0;28.57142857142857;N/A;6
SUCRE;SAN MARCOS;2012;70708-2012;70708;14;52739;26.545819981417925;0.0873199027006798;SAN MARCOS - SUCRE;Mayor;53.543972308074785;Mayor;5.0;55.55555555555554;N/A;6
SUCRE;SAN MARCOS;2011;70708-2011;70708;9;52057;17.28874118754442;0.0569512117952287;SAN MARCOS - SUCRE;Mayor;122.03065870103924;Mayor;5.0;125.0;N/A;6
SUCRE;SAN MARCOS;2010;70708-2010;70708;4;51370;7.786645902277594;0.0788488074117879;SAN MARCOS - SUCRE;NA;NA;NA;NA;NA;N/A;6
SUCRE;SAN JUAN DE BETULIA;2023;70702-2023;70702;1;14675;6.8143100511073245;0.0131061598951507;SAN JUAN DE BETULIA - SUCRE;Menor;0.9608177172061687;Igual;0.0;0.0;N/A;6
SUCRE;SAN JUAN DE BETULIA;2022;70702-2022;70702;1;14534;6.880418329434431;0.0074393691414968;SAN JUAN DE BETULIA - SUCRE;Menor;83.50190358240448;Menor;5.0;83.33333333333333;N/A;6
SUCRE;SAN JUAN DE BETULIA;2021;70702-2021;70702;6;14387;41.70431639674707;0.043249477402148;SAN JUAN DE BETULIA - SUCRE;Mayor;195.9129769931189;Mayor;4.0;200.0;N/A;6
